,RH,wind_dir,wind_spd,temp,MC,FFDI,R,LB,x_start,y_start,detected,detection_time_gas
0,30.11292575877336,-21.953507210338216,2.3392620554006465,25.924854480717485,5.134230355908864,11.494193851611811,0.09030604969416346,1.3823746213519663,7679.5620530652905,7040.31691507367,False,
1,32.48477206058407,-27.605076213035773,2.2093094340688273,27.5981936023864,5.192722100874073,11.189906044812222,0.08791536182540802,1.3615214529890465,9873.88501680956,1800.8916828330823,True,328.04848484848486
2,27.208716447363017,12.158301753419607,0.9036696543497478,29.998330692568484,4.610515935991776,13.932002708060466,0.10945910127632838,1.1494830889306142,8474.048894889449,9530.369850170364,False,
3,23.94982313811655,0.5160395471987727,2.971420577969454,30.96086720018248,4.3250303041593945,16.723371318623094,0.13138995399331543,1.4831737445314366,1237.127097023838,8972.202437471175,False,
4,39.73887829726896,45.933677835493114,3.0577241718731916,35.73525531800112,5.170903296949802,11.515654961058782,0.09047466247738516,1.496852842685267,9787.786018783492,3428.6280930485837,True,192.96969696969697
5,19.18563129432379,-7.964866096969672,0.7878180941751186,26.723424329184283,4.324056895374255,15.897845720561495,0.1249040745445448,1.1304447521257879,1288.5748772211668,6826.616780964785,False,
6,33.67549394256643,32.27156246434495,1.1986511528845873,30.16529280252258,5.087810287489847,11.40697252598333,0.08962078081247568,1.1977929080967,3807.523616347547,5416.87577728247,False,
7,33.70248422711644,49.76894464171056,2.4177169696045353,28.62613718338544,5.211733340685161,11.158644906047307,0.08766975347851166,1.3949422358674504,9564.85876424868,6601.333753771223,True,376.2909090909091
8,11.455159844756544,-5.13742834926893,0.3740828653821669,27.390117205745,3.8542960541695876,20.045689044386673,0.15749229692539793,1.0621531892047489,2303.462740735255,1010.6885940664379,False,
9,29.419380530001085,-17.758260261637417,1.5344111842774835,26.73821080420557,5.015841306608005,11.84610312157917,0.093070883525207,1.2524928708564922,7302.854074987001,4430.896494147045,True,231.56363636363636
10,35.56546019669728,-64.98763127930602,4.799405272120552,28.86170704402768,5.352734323475664,11.15498499110624,0.08764099874679135,1.7687450351756298,3934.263881686888,8232.218838905066,True,463.1272727272727
11,25.83977068033721,17.102834844426553,1.4955187793544862,24.561846422932422,4.916837706745454,12.341327717029996,0.09696169809679898,1.2461724226949469,8751.872396416673,4561.676418416726,False,
12,27.50932501650795,7.705497697042688,2.6184976326199463,25.320705255646608,4.98091145077642,12.330081789026785,0.09687334258912042,1.4270303480898496,9887.923227134563,2063.3794862983923,True,164.02424242424243
13,16.971982581428776,-13.942807093471174,2.0419429336221007,23.004624009385136,4.456470943053744,15.366465435277233,0.12072919676982811,1.334597945936299,6408.432653371517,2433.4420556037494,True,299.1030303030303
14,30.96483671314067,39.26318748518497,3.5117514759084436,25.66080197332286,5.224253801786279,11.39045844570301,0.08949103518840663,1.5684929176457254,2410.329771187002,3776.017124461488,False,
15,21.009891719773314,-6.944845047312981,3.2947194436255387,32.36161388308818,4.049131879085998,19.35203067204556,0.1520424543133713,1.5343154891115642,9328.236161797215,4822.7751413458855,True,675.3939393939394
16,21.64549957051656,-21.845961621152867,2.766494137110238,23.588113453443437,4.70227393703643,13.962778554658314,0.10970089684443214,1.4506140177282814,7885.971186912309,5822.693597643527,True,231.56363636363636
17,28.455179101793263,29.748036536153194,2.853975659493041,28.35234482784268,4.820318289374011,13.281542652506177,0.10434865343985686,1.464527119495004,2303.968782421365,1569.555703613108,True,250.86060606060607
18,25.45351098030817,-27.990953752120788,2.320621784621336,26.17602784389279,4.767332895782979,13.424830616523545,0.10547441921048664,1.3793862381518687,5020.533175114982,5654.658534887685,False,
19,35.58254696671165,65.91298065401884,1.5128574352086634,30.88050294090541,5.191129144986279,11.01611784220748,0.08654996584694344,1.2489906531330022,4519.54545611653,921.1391393773815,True,250.86060606060607
20,16.728335593140905,-52.871177771209545,2.617490807643144,23.241374143572997,4.425355007874801,15.805680760009796,0.12417996517114363,1.4268697083262574,9518.888056525706,9730.695096862988,True,839.4181818181819
21,27.46776322633645,71.20471291973504,1.7208228790571043,23.71776062254593,5.10404395310017,11.47021657943409,0.09011766825908717,1.282730030596321,8712.828682568794,3211.3080598582364,True,318.4
22,24.161137504326035,-77.57910850955005,2.0068566124089404,29.323829749870093,4.452572813803593,15.382096148974503,0.12085200207710967,1.3289442363464345,318.9974357511627,6524.356601815833,False,
23,28.80193728131738,-21.818136849829898,4.190023940992812,23.53572799579972,5.223112790019041,11.577994912333361,0.09096444669456576,1.674511402759338,9449.76868678347,7893.907149199424,True,482.42424242424244
24,31.56933531678361,79.96563507487991,2.256690762753427,29.63805083332568,4.959625698475809,12.336584253013436,0.09692443028117556,1.3691298471293847,2876.065746975942,3329.3016018371745,True,482.42424242424244
25,26.219589272934925,-65.56961560925811,3.589940110797819,30.34763465649184,4.517481318055175,15.484756840102508,0.12165857290707202,1.5807755239676837,6664.274642565687,1476.2834935057922,True,463.1272727272727
26,32.6926404467275,5.6553496021915635,1.2709956986951334,30.65611487589081,4.9706292901257125,11.999319541749648,0.09427465386634638,1.2096047226627618,904.3635244422666,9560.455231382344,False,
27,26.81908925201153,-33.5568013020619,3.064875765230285,24.999492443770464,4.95455137738092,12.599162839930942,0.09898742271239076,1.497985485916923,985.6871515810295,1928.0341109990172,True,578.909090909091
28,28.36918027235632,72.8910432835336,1.4484916870279652,25.790096778126944,5.0092330953914335,11.855085765211447,0.09314145716201125,1.2385245234323474,9048.710970305634,1311.379225490037,True,270.1575757575757
29,24.91233803887104,25.661610200982153,2.1890406262829285,27.452913184411138,4.636203988315389,14.1908628444546,0.11149287908126497,1.3582648951485101,7615.986522148035,9340.518928040397,True,202.61818181818182
30,26.40656519846162,3.090659540633567,1.549528802244988,24.85273741167861,4.935611136676792,12.258437892985762,0.0963104603792248,1.2549485462923728,716.8497700177368,6588.630519624947,False,
31,31.10754328563645,77.99971968776677,3.258733184033071,29.626297455987256,4.924573137463243,12.818783917255022,0.10071291230990027,1.5286365432478146,6938.592175143338,2596.1714271636583,True,926.2545454545455
32,33.32043608407376,-41.73318397757208,1.775386284627691,29.907334220382147,5.0788551439763685,11.604812687451531,0.09117514501441086,1.2915628028094885,7367.966505155301,674.9840368784088,True,463.1272727272727
33,33.64641297865943,-70.81813335648496,2.9198809888266775,33.04482146439519,4.866367227589955,13.039082761357424,0.10244372689506481,1.474995343853395,1290.2882378351844,294.3065472337969,True,337.6969696969697
34,31.14227248323592,37.586593811783445,3.7331275381032976,25.631237811206475,5.241223465278797,11.371906407575585,0.08934527800885217,1.60322729854571,2074.6499154904172,2698.416745224592,True,511.369696969697
35,25.33141678477725,23.505393968466393,2.472172579804507,22.38072922795692,5.050265932385949,11.936239794001157,0.09377905731486907,1.4036557691220966,2788.457616381668,6572.013277234933,True,308.75151515151515
36,35.60817315545741,29.495022704973508,4.006039818078282,29.9688112725452,5.26621687267758,11.330994062354517,0.08902384334989864,1.6458718176205946,1912.5937664148962,7311.35197254222,True,443.83030303030307
37,34.68913419806902,14.954282053854712,4.984568120765235,32.105287598935234,5.021077801351322,12.814039389774774,0.10067563613899712,1.7971892136560887,8362.667818560727,2251.2923271273144,True,414.8848484848485
38,29.35900269595661,-74.14983153235755,2.0070859440828364,27.135088588434684,4.98046508535168,12.157218606439168,0.09551521418459039,1.3289812009325688,6254.019602969814,4139.331278663341,True,202.61818181818182
39,24.246546106250342,-17.27542994979882,2.2152811076755743,23.57018478335879,4.879563352812295,12.753129783188895,0.10019708966325408,1.3624807027180077,8269.529361923476,7788.88349445605,True,559.6121212121212
40,30.335426193539703,24.69612093605872,1.4809063760721952,26.927887666792085,5.0724306405385375,11.555796215265834,0.0907900389312719,1.2437966857113738,1946.5368209712985,6492.572647183837,True,424.5333333333333
41,23.84390694441163,-64.14263573844079,2.7685958458303883,29.210585830615827,4.439871386371794,15.75295509134147,0.12376571716763947,1.4509485123330126,5606.400526951922,9912.68866144558,True,829.769696969697
42,27.45603014760765,-70.34096618660226,2.1111814374211866,26.88284807837803,4.857439642635672,12.844089358310764,0.10091172872512823,1.3457451458512473,842.2094738992813,5237.02111065424,True,463.1272727272727
43,17.660618107266963,-9.655640956839989,2.8845841672796877,30.49033179566976,3.9799565510628985,19.87348761980793,0.1561393677329576,1.4693903221932594,2362.7013396245998,9778.741165784262,False,
44,26.2495707947644,24.852124507879466,3.2919561176360457,26.20966550285881,4.821043443397555,13.414123571467828,0.10539029752649891,1.5338795328722767,5040.779912605433,8684.861499653007,True,347.3454545454546
45,21.3004815713481,47.73572289671475,2.0483156030383056,24.68416033702305,4.599451280529197,14.382598720866163,0.1129992839502718,1.3356244649558693,5108.689636307827,443.9038488665359,True,328.04848484848486
46,16.559816468700994,42.85878014351431,1.9980691703155697,24.42227227471516,4.331957381507113,16.291932978958343,0.12800028677134936,1.3275277352453732,2160.6794700845744,9452.030773726436,False,
47,30.98851997648512,-30.977451322012826,2.28781062195945,29.853538776961173,4.898212644565656,12.67286604115036,0.099566484196638,1.3741237406600506,7507.009124378747,252.56968053673944,True,376.2909090909091
48,26.857676190375656,41.37940588446605,2.293187442712677,28.0498165464995,4.727474388457054,13.654859374782484,0.10728167848787437,1.3749863121976893,2973.067451650663,4820.75585295378,True,385.93939393939394
49,22.63541309083788,42.30029950399535,1.0462902027486256,26.73115717586077,4.537431062404988,14.45559107686768,0.1135727605605904,1.1728700511386083,8983.19683014179,7256.402359556382,False,
50,31.39638366108036,-57.9167944125561,3.23582356579811,26.178336535342645,5.217585353231483,11.34754646907598,0.08915389009204026,1.5250194307202216,8725.920591724527,919.3071157681143,False,
51,36.4247806501153,73.59623373440141,1.5822348918086275,32.054581416822785,5.1704118678334705,11.127066342264222,0.08742165122905589,1.2602591408484867,9993.729737788655,3284.5632106340304,True,559.6121212121212
52,33.74294756786328,53.18130046852781,2.6494306366235785,30.23082813941126,5.088239293701747,11.798778015012322,0.0926990659379468,1.431964421242511,7031.75122475309,678.2691634892246,True,472.77575757575755
53,29.011822640071166,44.60051436084419,2.249323256671828,31.733086160940324,4.6135876566043805,14.357582477085392,0.11280273966163422,1.367947182946452,2389.168425237026,9564.483414752187,False,
54,24.44978296038605,52.2911585616055,3.825280405297834,24.91531541632377,4.791754091532913,13.75751210330556,0.10808818675830402,1.6176485468295734,383.4329655651958,4824.194121941511,True,395.58787878787876
55,30.47116084345276,11.686026263158055,2.7550681290244574,28.903488107040168,4.930356177280162,12.637406615915685,0.09928789131237756,1.4487953218727037,1399.6794814161583,452.53865720006223,True,395.58787878787876
56,27.319651705265606,-34.916738245582394,3.824462554657864,25.347373340632267,4.964704347387405,12.770090293997905,0.10033034274317687,1.6175206565889424,8657.447760622552,6509.839879520436,True,559.6121212121212
57,29.536474777556613,48.96208339556051,3.104884347599576,30.725056724229105,4.724497643623636,13.935114612957994,0.10948355047580663,1.5043194094274095,1836.3132492928735,4598.98080940563,True,482.42424242424244
58,33.55405131804102,-72.03831965560363,2.522194655040978,30.805594551501944,5.028321075482934,12.060005369732826,0.09475144218820089,1.4116529192603746,5443.981004287649,909.862164944526,True,125.43030303030304
59,27.3628970137918,45.986203579093285,2.7494085295195054,32.347230539299375,4.454796773496612,15.635302204669216,0.12284135765468446,1.4478943461592233,6266.828647172889,905.6146898397388,True,202.61818181818182
60,37.31549644831399,62.56771080813559,6.144596412678492,30.021287457272585,5.412878751321096,11.244729183083159,0.08834608894842334,1.9734056058922003,3949.6858442783587,437.07863903031387,True,463.1272727272727
61,35.273558846774776,28.257924956474312,2.3863185769204875,31.89201047238111,5.085814115158463,11.738103921464267,0.09222236980963759,1.389914530876203,8666.335227069962,6703.410668742122,True,665.7454545454545
62,25.843078570689865,67.36206017406619,2.9200398618631964,23.72448989860409,4.981932038698332,12.412050225219957,0.09751734126947811,1.4750205649268802,3165.3154766893686,3249.3080380805272,True,395.58787878787876
63,36.447086625510046,28.436948921447367,3.2234978653660713,32.15286836649839,5.164597326267339,11.590074089188988,0.09105934876072813,1.5230728012456975,9780.395248622664,6633.74215647752,True,405.23636363636365
64,24.83553068383841,70.38946444531268,1.9038744672291512,26.315135919728707,4.714209507583165,13.611108107493683,0.10693793936454203,1.312330881956051,6431.739851255227,7742.952893804211,True,270.1575757575757
65,35.2838390826448,3.9563555298175856,3.0960657834143386,31.88153642666179,5.08748333048261,11.926457507070383,0.09370220114721631,1.502923669046863,9394.705215673597,6051.596544153256,True,299.1030303030303
66,17.435653666967582,70.02921644942751,2.886979153158991,23.03728198827628,4.481323758703145,15.491363623527514,0.12171048020218116,1.4697707425273556,1799.664080846043,3988.286270041079,True,916.6060606060606
67,10.538736859024011,57.134813701941454,2.8095099690339773,24.202464637712573,4.023514148697841,19.39027746692125,0.15234294663177797,1.45745781054627,3551.6184166797484,7140.279384297771,True,878.0121212121212
68,22.3593476952054,-49.28283642589378,2.433671147272173,24.13471181515217,4.708609076650452,13.815342294563537,0.10854253929428752,1.3974959096389763,5981.030115392115,5425.531509352174,False,
69,23.874326409691346,29.800331739098397,3.0141542165598754,26.36019343685161,4.6457331593339735,14.405269556265072,0.1131774011470559,1.4899494748770628,7442.3240830824225,6446.956493076005,True,511.369696969697
70,33.01616656667613,-5.523488938927471,2.72053671432362,29.937887247894352,5.051755253200447,11.998380188297311,0.0942672736793892,1.4432967962650258,6093.572973273981,6772.535445743662,False,
71,33.8155604361132,5.345263097532666,1.4528142023059185,30.608102507457147,5.064870231404617,11.584432325070054,0.09101502330063373,1.239227733549786,2342.1360724967244,9247.959664304128,True,878.0121212121212
72,24.08520634483649,62.89183538865669,2.736768601953891,26.99990564129009,4.613346091565198,14.523882698528112,0.11410930506810252,1.4458818354573602,3984.245303239388,377.69869593927916,True,337.6969696969697
73,26.540892210289776,-13.40731737058968,2.284717331571573,32.22400521613308,4.407662015685197,15.815577109882799,0.12425771749331252,1.37362746735905,8505.935173037364,4700.5473446841825,False,
74,23.714457126745607,52.073704122860846,0.7345568284440074,22.65825283615604,4.91246535801818,12.14618799295185,0.0954285503312917,1.1216797790099122,1550.4107188583826,2104.9732620880877,False,
75,20.97737357961627,36.783282978261354,2.5191597731555353,23.631911650871498,4.655810276105132,14.174732929542593,0.11136615171643963,1.4111679153132863,5298.0062962587135,4745.079539848773,True,289.4545454545455
76,26.78975410980429,79.51747528032271,2.2027439503271746,22.200950759137164,5.174602600162137,11.270616786459026,0.08854947921894642,1.3604667073792278,9.25740602185976,5073.590095672146,True,318.4
77,21.500969339299616,-41.70711460373212,1.4388086646206784,29.876588654717988,4.2461922212258045,16.769751896565293,0.13175435073401462,1.2369490532120244,557.6569689744915,6422.064269137187,False,
78,19.690085126474536,-57.18474222723586,2.2161469659469963,28.68831631097304,4.218414006591269,17.314592541787036,0.13603498206997347,1.3626197804778175,8620.921229064292,5632.041516259608,True,762.230303030303
79,26.27065886628512,-56.27341661749995,0.34919743480352533,24.016691471371217,4.990500211329027,11.645286418305632,0.09149313362648791,1.0580305410330373,6710.798323484688,4384.347136344917,False,
80,26.12763685219791,-35.20176193786807,0.7468869123359236,31.74234635238129,4.413435741865635,15.21468475717659,0.11953670657555072,1.1237095790566622,6186.640001057826,9347.665342903172,True,762.230303030303
81,23.926709010886093,26.565305559277988,1.920160650972337,23.994543522477247,4.824999950619928,12.96800832336693,0.10188531872725284,1.3149601110939948,9875.347318864506,4058.565806262834,True,270.1575757575757
82,20.390984771314507,17.82069019870852,2.596639492790848,30.949507337711324,4.106747842906189,18.481893752626988,0.14520607858313936,1.4235422576148296,6503.653910438307,1500.7418544564975,True,202.61818181818182
83,29.427765084733124,-65.02051869854927,1.3368276956021736,25.683736224932957,5.099303811420665,11.38981470040269,0.08948597749616378,1.2203408529385198,1679.1423723623,9396.276650121104,True,183.3212121212121
84,24.053172991964047,-4.7561574524590355,2.4045065309145404,29.01982700998563,4.466921665180811,15.421346393643795,0.12116037816606141,1.3928272192617355,1492.214334312737,1280.5253214151312,True,260.5090909090909
85,27.708307651695343,-30.0617537293096,2.790910163308525,24.38551114013316,5.069263070619556,11.93115479113293,0.09373910614233438,1.4544991948084676,7662.190293788816,4842.400361461789,True,77.18787878787879
86,26.850405714538404,12.494312848909203,1.7185987676416012,30.403743653659777,4.55666010189258,14.554970710950933,0.11435355321903781,1.2823698190689994,8435.36033548359,8399.952333312249,False,
87,17.955835543960646,56.3167015989161,0.4522161744040677,28.722014329431,4.115212655496319,17.501524197802418,0.13750364178073432,1.075086047583307,4658.342439668356,8261.348457345572,False,
88,25.235553739233268,65.30430102359293,2.8851835378758164,22.35504228263676,5.045259757344532,12.077283461787278,0.09488719039810871,1.4694855278377974,3375.4823260363564,2046.3904713497616,True,868.3636363636364
89,38.95891653943632,-15.78151129396241,2.721580924830473,35.964004440048,5.085136477361466,11.833864080995813,0.09297472546302377,1.443463114982694,5093.1837281585695,8587.488806561822,True,231.56363636363636
90,26.49780895010796,37.5391696303721,1.6482854578399917,28.596513946444045,4.662212299619253,13.848776712864808,0.10880522237407449,1.2709751647167102,9924.898183173611,2732.410626724344,True,270.1575757575757
91,23.48405657220394,54.7388576723217,2.0986824189243722,24.10355272431156,4.786410744759229,13.24374890734233,0.10405172058201956,1.3437337911922789,609.5726956614777,7333.048329821612,True,202.61818181818182
